iter	RMSE
2926	0.1569547297
2927	0.1569475169
2928	0.156934321
2929	0.1569140132
2930	0.156903051
2931	0.1568871888
2932	0.1568758906
2933	0.1568570649
2934	0.1568397426
2935	0.1568155409
2936	0.1568027087
2937	0.15677178
2938	0.156756237
2939	0.1567417909
2940	0.1567190095
2941	0.1566976784
2942	0.1566834391
2943	0.1566630587
2944	0.1566517238
2945	0.1566398601
2946	0.1566218406
2947	0.1565956764
2948	0.1565678019
2949	0.1565452936
2950	0.1565344305
2951	0.1565076639
2952	0.1564882863
2953	0.1564787457
2954	0.1564572497
2955	0.1564425014
2956	0.1564284065
2957	0.1564118528
2958	0.1563896354
2959	0.1563741708
2960	0.1563602297
2961	0.1563474065
2962	0.156332983
2963	0.1563195737
2964	0.1563097652
2965	0.1562916958
2966	0.1562787361
2967	0.156268597
2968	0.1562546961
2969	0.1562361873
2970	0.1562224077
2971	0.156202283
2972	0.1561781994
2973	0.1561575587
2974	0.1561306515
2975	0.1561178787
2976	0.1561046741
2977	0.1560909616
2978	0.156080058
2979	0.1560684222
2980	0.1560526292
2981	0.1560375922
2982	0.1560242175
2983	0.1559978642
2984	0.1559742119
2985	0.155958452
2986	0.1559435859
2987	0.155915275
2988	0.1558977846
2989	0.1558766102
2990	0.1558605775
2991	0.1558406652
2992	0.1558269392
2993	0.155802934
2994	0.1557860937
2995	0.1557626295
2996	0.1557444011
2997	0.1557299285
2998	0.1557138478
2999	0.1556895656
